impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Lock-Free,weak,80/20,uniform,16,4000000,262144,0.80,0.00,0.259646,15.406,1.239,0.321618
Lock-Free,weak,80/20,skew,1,250000,262144,0.80,0.70,0.016680,14.988,0.715,0.011932
Lock-Free,weak,80/20,skew,2,500000,262144,0.80,0.70,0.030830,16.218,0.815,0.025141
Lock-Free,weak,80/20,skew,4,1000000,262144,0.80,0.70,0.107555,9.298,0.518,0.055699
Lock-Free,weak,80/20,skew,8,2000000,262144,0.80,0.70,0.281560,7.103,0.492,0.138556
Lock-Free,weak,80/20,skew,16,4000000,262144,0.80,0.70,0.544531,7.346,0.753,0.410010
Lock-Free,weak,80/20,skew,1,250000,262144,0.80,0.90,0.015496,16.133,0.734,0.011372
Lock-Free,weak,80/20,skew,2,500000,262144,0.80,0.90,0.027806,17.982,0.866,0.024075
Lock-Free,weak,80/20,skew,4,1000000,262144,0.80,0.90,0.101555,9.847,0.528,0.053594
Lock-Free,weak,80/20,skew,8,2000000,262144,0.80,0.90,0.266660,7.500,0.501,0.133601
Lock-Free,weak,80/20,skew,16,4000000,262144,0.80,0.90,0.521967,7.663,0.758,0.395753
Lock-Free,weak,80/20,skew,1,250000,262144,0.80,0.99,0.014970,16.700,0.741,0.011099
Lock-Free,weak,80/20,skew,2,500000,262144,0.80,0.99,0.026782,18.669,0.880,0.023569
Lock-Free,weak,80/20,skew,4,1000000,262144,0.80,0.99,0.098065,10.197,0.538,0.052755
Lock-Free,weak,80/20,skew,8,2000000,262144,0.80,0.99,0.261942,7.635,0.510,0.133540
Lock-Free,weak,80/20,skew,16,4000000,262144,0.80,0.99,0.511650,7.818,0.769,0.393672
Lock-Free,weak,80/20,uniform,1,250000,1048576,0.80,0.00,0.009491,26.342,0.669,0.006352
Lock-Free,weak,80/20,uniform,2,500000,1048576,0.80,0.00,0.023002,21.737,0.553,0.012727
Lock-Free,weak,80/20,uniform,4,1000000,1048576,0.80,0.00,0.040229,24.858,0.631,0.025378
Lock-Free,weak,80/20,uniform,8,2000000,1048576,0.80,0.00,0.094680,21.124,0.576,0.054532
Lock-Free,weak,80/20,uniform,16,4000000,1048576,0.80,0.00,0.203295,19.676,0.706,0.143613
Lock-Free,weak,80/20,skew,1,250000,1048576,0.80,0.70,0.017709,14.117,0.675,0.011961
