impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
AGH,strong,50/50,skew,1,2000000,16384,0.50,0.70,3.676299,0.544,0.749,2.753949
AGH,strong,50/50,skew,2,2000000,16384,0.50,0.70,2.182716,0.916,1.262,2.753949
AGH,strong,50/50,skew,4,2000000,16384,0.50,0.70,1.304370,1.533,2.111,2.753949
AGH,strong,50/50,skew,8,2000000,16384,0.50,0.70,0.877598,2.279,3.138,2.753949
AGH,strong,50/50,skew,16,2000000,16384,0.50,0.70,0.615534,3.249,4.474,2.753949
AGH,strong,50/50,skew,1,2000000,16384,0.50,0.90,3.384606,0.591,0.812,2.748017
AGH,strong,50/50,skew,2,2000000,16384,0.50,0.90,2.034583,0.983,1.351,2.748017
AGH,strong,50/50,skew,4,2000000,16384,0.50,0.90,1.287427,1.553,2.135,2.748017
AGH,strong,50/50,skew,8,2000000,16384,0.50,0.90,0.883646,2.263,3.110,2.748017
AGH,strong,50/50,skew,16,2000000,16384,0.50,0.90,0.610807,3.274,4.499,2.748017
AGH,strong,50/50,skew,1,2000000,16384,0.50,0.99,3.234587,0.618,0.848,2.742024
AGH,strong,50/50,skew,2,2000000,16384,0.50,0.99,1.962289,1.019,1.397,2.742024
AGH,strong,50/50,skew,4,2000000,16384,0.50,0.99,1.227887,1.629,2.233,2.742024
AGH,strong,50/50,skew,8,2000000,16384,0.50,0.99,0.847646,2.359,3.235,2.742024
AGH,strong,50/50,skew,16,2000000,16384,0.50,0.99,0.623134,3.210,4.400,2.742024
AGH,strong,50/50,uniform,1,2000000,65536,0.50,0.00,1.022258,1.956,0.506,0.517305
AGH,strong,50/50,uniform,2,2000000,65536,0.50,0.00,0.815000,2.454,0.635,0.517305
AGH,strong,50/50,uniform,4,2000000,65536,0.50,0.00,0.492985,4.057,1.049,0.517305
AGH,strong,50/50,uniform,8,2000000,65536,0.50,0.00,0.311752,6.415,1.659,0.517305
AGH,strong,50/50,uniform,16,2000000,65536,0.50,0.00,0.222596,8.985,2.324,0.517305
AGH,strong,50/50,skew,1,2000000,65536,0.50,0.70,1.023166,1.955,0.552,0.564584
AGH,strong,50/50,skew,2,2000000,65536,0.50,0.70,0.742946,2.692,0.760,0.564584
