impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,strong,50/50,uniform,4,2000000,65536,0.50,0.00,0.501812,3.986,1.398,0.701529
Segment,strong,50/50,uniform,8,2000000,65536,0.50,0.00,0.323261,6.187,2.170,0.701529
Segment,strong,50/50,uniform,16,2000000,65536,0.50,0.00,0.264834,7.552,2.649,0.701529
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.70,1.068524,1.872,0.739,0.789578
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.70,0.732083,2.732,1.079,0.789578
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.70,0.521951,3.832,1.513,0.789578
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.70,0.397713,5.029,1.985,0.789578
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.70,0.371792,5.379,2.124,0.789578
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.90,0.844016,2.370,0.731,0.617132
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.90,0.647159,3.090,0.954,0.617132
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.90,0.476391,4.198,1.295,0.617132
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.90,0.388192,5.152,1.590,0.617132
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.90,0.362918,5.511,1.700,0.617132
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.99,0.812958,2.460,0.785,0.638065
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.99,0.644597,3.103,0.990,0.638065
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.99,0.503249,3.974,1.268,0.638065
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.99,0.393376,5.084,1.622,0.638065
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.99,0.364862,5.482,1.749,0.638065
Segment,strong,50/50,uniform,1,2000000,262144,0.50,0.00,0.334765,5.974,0.536,0.179514
Segment,strong,50/50,uniform,2,2000000,262144,0.50,0.00,0.323087,6.190,0.556,0.179514
Segment,strong,50/50,uniform,4,2000000,262144,0.50,0.00,0.260727,7.671,0.689,0.179514
Segment,strong,50/50,uniform,8,2000000,262144,0.50,0.00,0.250272,7.991,0.717,0.179514
Segment,strong,50/50,uniform,16,2000000,262144,0.50,0.00,0.235188,8.504,0.763,0.179514
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.70,0.469940,4.256,0.510,0.239756
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.70,0.327573,6.106,0.732,0.239756
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.70,0.318374,6.282,0.753,0.239756
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.70,0.354080,5.648,0.677,0.239756
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.70,0.334095,5.986,0.718,0.239756
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.90,0.446433,4.480,0.545,0.243084
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.90,0.315550,6.338,0.770,0.243084
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.90,0.318046,6.288,0.764,0.243084
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.90,0.348161,5.744,0.698,0.243084
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.90,0.325360,6.147,0.747,0.243084
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.99,0.440913,4.536,0.509,0.224602
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.99,0.305147,6.554,0.736,0.224602
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.99,0.300224,6.662,0.748,0.224602
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.99,0.336743,5.939,0.667,0.224602
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.99,0.317267,6.304,0.708,0.224602
Segment,strong,50/50,uniform,1,2000000,1048576,0.50,0.00,0.222421,8.992,0.455,0.101094
Segment,strong,50/50,uniform,2,2000000,1048576,0.50,0.00,0.221522,9.028,0.456,0.101094
Segment,strong,50/50,uniform,4,2000000,1048576,0.50,0.00,0.204769,9.767,0.494,0.101094
Segment,strong,50/50,uniform,8,2000000,1048576,0.50,0.00,0.239711,8.343,0.422,0.101094
Segment,strong,50/50,uniform,16,2000000,1048576,0.50,0.00,0.230953,8.660,0.438,0.101094
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.70,0.313099,6.388,0.411,0.128838
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.70,0.237857,8.408,0.542,0.128838
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.70,0.290869,6.876,0.443,0.128838
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.70,0.346224,5.777,0.372,0.128838
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.70,0.321704,6.217,0.400,0.128838
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.90,0.319201,6.266,0.445,0.142139
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.90,0.240373,8.320,0.591,0.142139
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.90,0.277733,7.201,0.512,0.142139
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.90,0.333358,6.000,0.426,0.142139
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.90,0.316505,6.319,0.449,0.142139
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.99,0.311731,6.416,0.391,0.122018
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.99,0.237661,8.415,0.513,0.122018
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.99,0.277150,7.216,0.440,0.122018
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.99,0.329347,6.073,0.370,0.122018
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.99,0.310979,6.431,0.392,0.122018
Segment,weak,80/20,uniform,1,250000,16384,0.80,0.00,0.031774,7.868,0.381,0.012100
Segment,weak,80/20,uniform,2,500000,16384,0.80,0.00,0.110617,4.520,0.445,0.049261
Segment,weak,80/20,uniform,4,1000000,16384,0.80,0.00,0.285511,3.502,1.086,0.310166
Segment,weak,80/20,uniform,8,2000000,16384,0.80,0.00,0.610836,3.274,2.273,1.388349
Segment,weak,80/20,uniform,16,4000000,16384,0.80,0.00,1.453922,2.751,3.760,5.466758
Segment,weak,80/20,skew,1,250000,16384,0.80,0.70,0.037613,6.647,0.470,0.017664
Segment,weak,80/20,skew,2,500000,16384,0.80,0.70,0.094382,5.298,0.646,0.060978
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.70,0.263730,3.792,1.269,0.334729
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.70,0.693862,2.882,2.050,1.422484
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.70,1.637286,2.443,3.397,5.562209
Segment,weak,80/20,skew,1,250000,16384,0.80,0.90,0.034352,7.277,0.493,0.016952
Segment,weak,80/20,skew,2,500000,16384,0.80,0.90,0.081836,6.110,0.740,0.060552
