impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,weak,80/20,skew,4,1000000,65536,0.80,0.99,0.133341,7.500,0.731,0.097424
Segment,weak,80/20,skew,8,2000000,65536,0.80,0.99,0.339687,5.888,0.963,0.327077
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.99,0.763810,5.237,1.697,1.296181
Segment,weak,80/20,uniform,1,250000,262144,0.80,0.00,0.024321,10.279,0.264,0.006426
Segment,weak,80/20,uniform,2,500000,262144,0.80,0.00,0.043061,11.612,0.318,0.013682
Segment,weak,80/20,uniform,4,1000000,262144,0.80,0.00,0.070771,14.130,0.465,0.032905
Segment,weak,80/20,uniform,8,2000000,262144,0.80,0.00,0.110378,18.120,0.864,0.095415
Segment,weak,80/20,uniform,16,4000000,262144,0.80,0.00,0.195933,20.415,1.592,0.311948
Segment,weak,80/20,skew,1,250000,262144,0.80,0.70,0.030644,8.158,0.384,0.011759
Segment,weak,80/20,skew,2,500000,262144,0.80,0.70,0.045490,10.992,0.549,0.024962
Segment,weak,80/20,skew,4,1000000,262144,0.80,0.70,0.134086,7.458,0.417,0.055981
Segment,weak,80/20,skew,8,2000000,262144,0.80,0.70,0.321240,6.226,0.439,0.140867
Segment,weak,80/20,skew,16,4000000,262144,0.80,0.70,0.620948,6.442,0.648,0.402432
Segment,weak,80/20,skew,1,250000,262144,0.80,0.90,0.029515,8.470,0.402,0.011877
